i,j,k,Alt_Si3N4,Anc_Si3N4,lambda,n_eff,A_eff,lambda_nm
89,6,10,1.0,1.3333333333333333,0.9148979591836734,1.9523413101838119,7.675533064319367e-13,914.8979591836735
89,7,1,0.4,1.5,0.9148979591836734,1.8418917984475844,4.557804537454281e-13,914.8979591836735
89,7,2,0.4666666666666667,1.5,0.9148979591836734,1.8714578364088086,4.943285835297701e-13,914.8979591836735
89,7,3,0.5333333333333333,1.5,0.9148979591836734,1.8934805761808018,5.359152466621934e-13,914.8979591836735
89,7,4,0.6000000000000001,1.5,0.9148979591836734,1.9100334614661425,5.788973364722469e-13,914.8979591836735
89,7,5,0.6666666666666667,1.5,0.9148979591836734,1.9229749019033266,6.232289595978879e-13,914.8979591836735
89,7,6,0.7333333333333334,1.5,0.9148979591836734,1.9331044837797615,6.678328780594525e-13,914.8979591836735
89,7,7,0.8,1.5,0.9148979591836734,1.9413203802102035,7.134040685167384e-13,914.8979591836735
89,7,8,0.8666666666666667,1.5,0.9148979591836734,1.9479893202216154,7.590810784766942e-13,914.8979591836735
89,7,9,0.9333333333333333,1.5,0.9148979591836734,1.9535560031310724,8.055239824210862e-13,914.8979591836735
89,7,10,1.0,1.5,0.9148979591836734,1.9581523154647207,8.516831715013625e-13,914.8979591836735
89,8,1,0.4,1.6666666666666665,0.9148979591836734,1.846261901516472,5.002275060825114e-13,914.8979591836735
89,8,2,0.4666666666666667,1.6666666666666665,0.9148979591836734,1.87577683373482,5.427935307756176e-13,914.8979591836735
89,8,3,0.5333333333333333,1.6666666666666665,0.9148979591836734,1.897758918484279,5.886348731459119e-13,914.8979591836735
89,8,4,0.6000000000000001,1.6666666666666665,0.9148979591836734,1.9142800451394686,6.359747957337298e-13,914.8979591836735
89,8,5,0.6666666666666667,1.6666666666666665,0.9148979591836734,1.9271967733034154,6.847866041958306e-13,914.8979591836735
89,8,6,0.7333333333333334,1.6666666666666665,0.9148979591836734,1.9373063679492415,7.338770435351367e-13,914.8979591836735
89,8,7,0.8,1.6666666666666665,0.9148979591836734,1.945505699612708,7.840195579776018e-13,914.8979591836735
89,8,8,0.8666666666666667,1.6666666666666665,0.9148979591836734,1.9521614236992513,8.342765154199578e-13,914.8979591836735
89,8,9,0.9333333333333333,1.6666666666666665,0.9148979591836734,1.9577167721809197,8.853652755315769e-13,914.8979591836735
89,8,10,1.0,1.6666666666666665,0.9148979591836734,1.962303606708421,9.361367071971919e-13,914.8979591836735
89,9,1,0.4,1.8333333333333333,0.9148979591836734,1.8495108226118449,5.450240272076439e-13,914.8979591836735
89,9,2,0.4666666666666667,1.8333333333333333,0.9148979591836734,1.8789899089292361,5.916929631999169e-13,914.8979591836735
89,9,3,0.5333333333333333,1.8333333333333333,0.9148979591836734,1.9009400355056436,6.417742780378074e-13,914.8979591836735
89,9,4,0.6000000000000001,1.8333333333333333,0.9148979591836734,1.9174376641320272,6.935005618892209e-13,914.8979591836735
89,9,5,0.6666666666666667,1.8333333333333333,0.9148979591836734,1.930337155510969,7.468584051895218e-13,914.8979591836735
89,9,6,0.7333333333333334,1.8333333333333333,0.9148979591836734,1.9404312090660423,8.00443057842653e-13,914.8979591836735
89,9,7,0.8,1.8333333333333333,0.9148979591836734,1.9486183373785217,8.551892692979931e-13,914.8979591836735
89,9,8,0.8666666666666667,1.8333333333333333,0.9148979591836734,1.955264894355051,9.100834341104421e-13,914.8979591836735
89,9,9,0.9333333333333333,1.8333333333333333,0.9148979591836734,1.9608114385522282,9.658350346444283e-13,914.8979591836735
89,9,10,1.0,1.8333333333333333,0.9148979591836734,1.9653913010915418,1.021252893273561e-12,914.8979591836735
89,10,1,0.4,2.0,0.9148979591836734,1.8520394581990367,5.910637263106791e-13,914.8979591836735
89,10,2,0.4666666666666667,2.0,0.9148979591836734,1.8814823290824565,6.417373969230874e-13,914.8979591836735
89,10,3,0.5333333333333333,2.0,0.9148979591836734,1.903408189331639,6.961908300975856e-13,914.8979591836735
89,10,4,0.6000000000000001,2.0,0.9148979591836734,1.9198864765374735,7.523781448493283e-13,914.8979591836735
89,10,5,0.6666666666666667,2.0,0.9148979591836734,1.9327694361681074,8.102803113941433e-13,914.8979591836735
89,10,6,0.7333333333333334,2.0,0.9148979591836734,1.9428519757555314,8.684818058211489e-13,914.8979591836735
89,10,7,0.8,2.0,0.9148979591836734,1.9510293030465797,9.27920562244397e-13,914.8979591836735
89,10,8,0.8666666666666667,2.0,0.9148979591836734,1.957667159300472,9.87484599832306e-13,914.8979591836735
89,10,9,0.9333333333333333,2.0,0.9148979591836734,1.9632073607188187,1.0480206573337736e-12,914.8979591836735
89,10,10,1.0,2.0,0.9148979591836734,1.967781676024122,1.108177115410986e-12,914.8979591836735
90,1,1,0.4,0.5,0.9258163265306122,1.6667139657494607,2.551202913834063e-13,925.8163265306122
90,1,2,0.4666666666666667,0.5,0.9258163265306122,1.6972459117341256,2.699566306906894e-13,925.8163265306122
90,1,3,0.5333333333333333,0.5,0.9258163265306122,1.7205106806874428,2.883120063509066e-13,925.8163265306122
90,1,4,0.6000000000000001,0.5,0.9258163265306122,1.7381491522697894,3.0806215291045203e-13,925.8163265306122
90,1,5,0.6666666666666667,0.5,0.9258163265306122,1.7519739318631828,3.288215677719292e-13,925.8163265306122
90,1,6,0.7333333333333334,0.5,0.9258163265306122,1.7629301572681808,3.503664091868089e-13,925.8163265306122
90,1,7,0.8,0.5,0.9258163265306122,1.771842030461343,3.7254150218523534e-13,925.8163265306122
90,1,8,0.8666666666666667,0.5,0.9258163265306122,1.7790625742108739,3.948004777596905e-13,925.8163265306122
90,1,9,0.9333333333333333,0.5,0.9258163265306122,1.7851471041680955,4.1779294312921035e-13,925.8163265306122
90,1,10,1.0,0.5,0.9258163265306122,1.7901749227582635,4.4068253007473603e-13,925.8163265306122
90,2,1,0.4,0.6666666666666666,0.9258163265306122,1.7474627855825988,2.6440176591598736e-13,925.8163265306122
90,2,2,0.4666666666666667,0.6666666666666666,0.9258163265306122,1.7781181504891188,2.8328980528797106e-13,925.8163265306122
90,2,3,0.5333333333333333,0.6666666666666666,0.9258163265306122,1.8011404582203403,3.047868721955354e-13,925.8163265306122
90,2,4,0.6000000000000001,0.6666666666666666,0.9258163265306122,1.818506528889956,3.274258636095735e-13,925.8163265306122
90,2,5,0.6666666666666667,0.6666666666666666,0.9258163265306122,1.8321093447563814,3.510126210613464e-13,925.8163265306122
90,2,6,0.7333333333333334,0.6666666666666666,0.9258163265306122,1.8428026982670538,3.7505681223711383e-13,925.8163265306122
90,2,7,0.8,0.6666666666666666,0.9258163265306122,1.851487167554059,3.997209542691429e-13,925.8163265306122
90,2,8,0.8666666666666667,0.6666666666666666,0.9258163265306122,1.8585378786160485,4.2449384638980747e-13,925.8163265306122
90,2,9,0.9333333333333333,0.6666666666666666,0.9258163265306122,1.8644409067100154,4.4984096961087624e-13,925.8163265306122
90,2,10,1.0,0.6666666666666666,0.9258163265306122,1.869317636171931,4.750629704943412e-13,925.8163265306122
90,3,1,0.4,0.8333333333333333,0.9258163265306122,1.787021671012977,2.9376596650810806e-13,925.8163265306122
90,3,2,0.4666666666666667,0.8333333333333333,0.9258163265306122,1.8174963053893065,3.165562461644622e-13,925.8163265306122
90,3,3,0.5333333333333333,0.8333333333333333,0.9258163265306122,1.8402397804976405,3.4154814616779186e-13,925.8163265306122
90,3,4,0.6000000000000001,0.8333333333333333,0.9258163265306122,1.8573899703118089,3.677554684734943e-13,925.8163265306122
90,3,5,0.6666666666666667,0.8333333333333333,0.9258163265306122,1.8708315190707854,3.9504089471296275e-13,925.8163265306122
90,3,6,0.7333333333333334,0.8333333333333333,0.9258163265306122,1.8813518908226106,4.2252775689740417e-13,925.8163265306122
90,3,7,0.8,0.8333333333333333,0.9258163265306122,1.8899017687194508,4.507381236695177e-13,925.8163265306122
90,3,8,0.8666666666666667,0.8333333333333333,0.9258163265306122,1.8968532429929328,4.791273453312362e-13,925.8163265306122
90,3,9,0.9333333333333333,0.8333333333333333,0.9258163265306122,1.9026504559813162,5.079669232769685e-13,925.8163265306122
90,3,10,1.0,0.8333333333333333,0.9258163265306122,1.9074448664919217,5.366999686554307e-13,925.8163265306122
90,4,1,0.4,1.0,0.9258163265306122,1.8094785743563082,3.316091177543483e-13,925.8163265306122
90,4,2,0.4666666666666667,1.0,0.9258163265306122,1.8397102444708808,3.5809138074216314e-13,925.8163265306122
90,4,3,0.5333333333333333,1.0,0.9258163265306122,1.8622896168504548,3.8711607305012186e-13,925.8163265306122
90,4,4,0.6000000000000001,1.0,0.9258163265306122,1.8792908755120956,4.1731504116117404e-13,925.8163265306122
90,4,5,0.6666666666666667,1.0,0.9258163265306122,1.8925954805574075,4.485725180773543e-13,925.8163265306122
90,4,6,0.7333333333333334,1.0,0.9258163265306122,1.90302371803814,4.801426888763867e-13,925.8163265306122
90,4,7,0.8,1.0,0.9258163265306122,1.9114897277518679,5.124537781817572e-13,925.8163265306122
90,4,8,0.8666666666666667,1.0,0.9258163265306122,1.9183639109904125,5.448683917747974e-13,925.8163265306122
90,4,9,0.9333333333333333,1.0,0.9258163265306122,1.9241072468828695,5.778838665388296e-13,925.8163265306122
90,4,10,1.0,1.0,0.9258163265306122,1.928852135234242,6.107205494588079e-13,925.8163265306122
90,5,1,0.4,1.1666666666666665,0.9258163265306122,1.823097620440833,3.723283325241261e-13,925.8163265306122
90,5,2,0.4666666666666667,1.1666666666666665,0.9258163265306122,1.8531986088777361,4.026986827544265e-13,925.8163265306122
90,5,3,0.5333333333333333,1.1666666666666665,0.9258163265306122,1.8756641407171375,4.357721930618446e-13,925.8163265306122
90,5,4,0.6000000000000001,1.1666666666666665,0.9258163265306122,1.8925731272830149,4.700920719516846e-13,925.8163265306122
90,5,5,0.6666666666666667,1.1666666666666665,0.9258163265306122,1.905805307358933,5.055727428583323e-13,925.8163265306122
90,5,6,0.7333333333333334,1.1666666666666665,0.9258163265306122,1.9161727660299948,5.413517584160455e-13,925.8163265306122
90,5,7,0.8,1.1666666666666665,0.9258163265306122,1.9245877731167855,5.779437640763098e-13,925.8163265306122
90,5,8,0.8666666666666667,1.1666666666666665,0.9258163265306122,1.9314215049846661,6.146455877147917e-13,925.8163265306122
90,5,9,0.9333333333333333,1.1666666666666665,0.9258163265306122,1.9371292766241963,6.519986932389606e-13,925.8163265306122
90,5,10,1.0,1.1666666666666665,0.9258163265306122,1.9418442972059013,6.891388758045298e-13,925.8163265306122
90,6,1,0.4,1.3333333333333333,0.9258163265306122,1.8320534069161525,4.149438942676189e-13,925.8163265306122
90,6,2,0.4666666666666667,1.3333333333333333,0.9258163265306122,1.8620683734786065,4.4934361729767885e-13,925.8163265306122
90,6,3,0.5333333333333333,1.3333333333333333,0.9258163265306122,1.884450787348767,4.865056339814387e-13,925.8163265306122
90,6,4,0.6000000000000001,1.3333333333333333,0.9258163265306122,1.9012978965225071,5.250600635893039e-13,925.8163265306122
90,6,5,0.6666666666666667,1.3333333333333333,0.9258163265306122,1.9144842810225728,5.649350318193537e-13,925.8163265306122
90,6,6,0.7333333333333334,1.3333333333333333,0.9258163265306122,1.9248090239606814,6.050247874201555e-13,925.8163265306122
90,6,7,0.8,1.3333333333333333,0.9258163265306122,1.933190493371201,6.460390768024894e-13,925.8163265306122
90,6,8,0.8666666666666667,1.3333333333333333,0.9258163265306122,1.9399990146107362,6.872032573634916e-13,925.8163265306122
90,6,9,0.9333333333333333,1.3333333333333333,0.9258163265306122,1.9456820784865483,7.290205513344111e-13,925.8163265306122
90,6,10,1.0,1.3333333333333333,0.9258163265306122,1.9503775810031803,7.706152930133012e-13,925.8163265306122
90,7,1,0.4,1.5,0.9258163265306122,1.8383352034657174,4.594204712150981e-13,925.8163265306122
90,7,2,0.4666666666666667,1.5,0.9258163265306122,1.8682658605222848,4.977135200574695e-13,925.8163265306122
90,7,3,0.5333333333333333,1.5,0.9258163265306122,1.8905915161168638,5.391459090211063e-13,925.8163265306122
90,7,4,0.6000000000000001,1.5,0.9258163265306122,1.9073919123800087,5.820372329344684e-13,925.8163265306122
90,7,5,0.6666666666666667,1.5,0.9258163265306122,1.9205375236815334,6.263126944289199e-13,925.8163265306122
90,7,6,0.7333333333333334,1.5,0.9258163265306122,1.9308340691250876,6.708881075327706e-13,925.8163265306122
90,7,7,0.8,1.5,0.9258163265306122,1.939191105170717,7.164527579549743e-13,925.8163265306122
90,7,8,0.8666666666666667,1.5,0.9258163265306122,1.9459776792873076,7.621338486187933e-13,925.8163265306122
90,7,9,0.9333333333333333,1.5,0.9258163265306122,1.951644916854415,8.085911457927032e-13,925.8163265306122
90,7,10,1.0,1.5,0.9258163265306122,1.9563263871026015,8.547754824737844e-13,925.8163265306122
90,8,1,0.4,1.6666666666666665,0.9258163265306122,1.8428118041050474,5.040610806207633e-13,925.8163265306122
90,8,2,0.4666666666666667,1.6666666666666665,0.9258163265306122,1.8726900049030182,5.463474874956756e-13,925.8163265306122
90,8,3,0.5333333333333333,1.6666666666666665,0.9258163265306122,1.8949737182751991,5.920152798929693e-13,925.8163265306122
90,8,4,0.6000000000000001,1.6666666666666665,0.9258163265306122,1.911741273361432,6.392492062500589e-13,925.8163265306122
90,8,5,0.6666666666666667,1.6666666666666665,0.9258163265306122,1.9248612955159214,6.879917742412821e-13,925.8163265306122
90,8,6,0.7333333333333334,1.6666666666666665,0.9258163265306122,1.9351370972923205,7.370421417767028e-13,925.8163265306122
90,8,7,0.8,1.6666666666666665,0.9258163265306122,1.9434769266635123,7.871679807263968e-13,925.8163265306122
90,8,8,0.8666666666666667,1.6666666666666665,0.9258163265306122,1.9502497666973797,8.374196610216203e-13,925.8163265306122
90,8,9,0.9333333333333333,1.6666666666666665,0.9258163265306122,1.955905207065033,8.885137455817169e-13,925.8163265306122
90,8,10,1.0,1.6666666666666665,0.9258163265306122,1.9605768088255284,9.393021788052139e-13,925.8163265306122
90,9,1,0.4,1.8333333333333333,0.9258163265306122,1.8461403181353224,5.490723339925181e-13,925.8163265306122
90,9,2,0.4666666666666667,1.8333333333333333,0.9258163265306122,1.8759817503501994,5.954397496073733e-13,925.8163265306122
90,9,3,0.5333333333333333,1.8333333333333333,0.9258163265306122,1.8982324065774292,6.453269836474756e-13,925.8163265306122
90,9,4,0.6000000000000001,1.8333333333333333,0.9258163265306122,1.9149756456406037,6.969329086724991e-13,925.8163265306122
90,9,5,0.6666666666666667,1.8333333333333333,0.9258163265306122,1.928077835605693,7.502109071386438e-13,925.8163265306122
90,9,6,0.7333333333333334,1.8333333333333333,0.9258163265306122,1.9383374778800293,8.037440065361426e-13,925.8163265306122
90,9,7,0.8,1.8333333333333333,0.9258163265306122,1.9466646261636475,8.584646590888733e-13,925.8163265306122
90,9,8,0.8666666666666667,1.8333333333333333,0.9258163265306122,1.9534279497593843,9.133464804243981e-13,925.8163265306122
90,9,9,0.9333333333333333,1.8333333333333333,0.9258163265306122,1.959074211939956,9.690949571641324e-13,925.8163265306122
90,9,10,1.0,1.8333333333333333,0.9258163265306122,1.963738552576161,1.0245230773930882e-12,925.8163265306122
90,10,1,0.4,2.0,0.9258163265306122,1.8487310371733825,5.953457953805623e-13,925.8163265306122
90,10,2,0.4666666666666667,2.0,0.9258163265306122,1.8785350917595611,6.456891058629557e-13,925.8163265306122
90,10,3,0.5333333333333333,2.0,0.9258163265306122,1.9007607177734889,6.999306055713301e-13,925.8163265306122
90,10,4,0.6000000000000001,2.0,0.9258163265306122,1.917483924640161,7.559827221337704e-13,925.8163265306122
90,10,5,0.6666666666666667,2.0,0.9258163265306122,1.9305689435210185,8.137910647670245e-13,925.8163265306122
90,10,6,0.7333333333333334,2.0,0.9258163265306122,1.9408166486261125,8.719314366709152e-13,925.8163265306122
90,10,7,0.8,2.0,0.9258163265306122,1.9491336077131667,9.3133576954309e-13,925.8163265306122
90,10,8,0.8666666666666667,2.0,0.9258163265306122,1.9558878675860079,9.908783140892237e-13,925.8163265306122
90,10,9,0.9333333333333333,2.0,0.9258163265306122,1.9615275371879903,1.051404381997244e-12,925.8163265306122
90,10,10,1.0,2.0,0.9258163265306122,1.9661860989215074,1.1115645307313181e-12,925.8163265306122
91,1,1,0.4,0.5,0.9367346938775509,1.659467870984949,2.6085013484211857e-13,936.734693877551
91,1,2,0.4666666666666667,0.5,0.9367346938775509,1.6902814763940857,2.7536218405591836e-13,936.734693877551
91,1,3,0.5333333333333333,0.5,0.9367346938775509,1.7138289211044369,2.936273445960808e-13,936.734693877551
91,1,4,0.6000000000000001,0.5,0.9367346938775509,1.731711627660675,3.133840588059451e-13,936.734693877551
91,1,5,0.6666666666666667,0.5,0.9367346938775509,1.7457423703066748,3.3420222363041676e-13,936.734693877551
91,1,6,0.7333333333333334,0.5,0.9367346938775509,1.7568780828369523,3.5586770016359886e-13,936.734693877551
91,1,7,0.8,0.5,0.9367346938775509,1.7659430484914802,3.7818866304858615e-13,936.734693877551
91,1,8,0.8666666666666667,0.5,0.9367346938775509,1.7732906110715583,4.0060300487982e-13,936.734693877551
91,1,9,0.9333333333333333,0.5,0.9367346938775509,1.77948836453961,4.237832177603857e-13,936.734693877551
91,1,10,1.0,0.5,0.9367346938775509,1.7846119445810968,4.4686656806604147e-13,936.734693877551
91,2,1,0.4,0.6666666666666666,0.9367346938775509,1.7418366550762268,2.684881216843622e-13,936.734693877551
91,2,2,0.4666666666666667,0.6666666666666666,0.9367346938775509,1.772848829153222,2.871830015085593e-13,936.734693877551
91,2,3,0.5333333333333333,0.6666666666666666,0.9367346938775509,1.7961824790516183,3.0861651523331156e-13,936.734693877551
91,2,4,0.6000000000000001,0.6666666666666666,0.9367346938775509,1.8138069216380293,3.3125754507605033e-13,936.734693877551
91,2,5,0.6666666666666667,0.6666666666666666,0.9367346938775509,1.8276245207328763,3.548834746150141e-13,936.734693877551
91,2,6,0.7333333333333334,0.6666666666666666,0.9367346938775509,1.8384967982221114,3.790018505283595e-13,936.734693877551
91,2,7,0.8,0.6666666666666666,0.9367346938775509,1.847332890463537,4.037606028970235e-13,936.734693877551
